NACA 6312
    1.000000      0.1260000E-02
   0.9967319      0.2276546E-02
   0.9926427      0.3542243E-02
   0.9881932      0.4911556E-02
   0.9833781      0.6384137E-02
   0.9782055      0.7955388E-02
   0.9726974      0.9616441E-02
   0.9668881      0.1135491E-01
   0.9608193      0.1315633E-01
   0.9545358      0.1500576E-01
   0.9480805      0.1688917E-01
   0.9414913      0.1879439E-01
   0.9347999      0.2071139E-01
   0.9280316      0.2263232E-01
   0.9212056      0.2455122E-01
   0.9143366      0.2646365E-01
   0.9074353      0.2836640E-01
   0.9005096      0.3025716E-01
   0.8935650      0.3213429E-01
   0.8866056      0.3399661E-01
   0.8796344      0.3584329E-01
   0.8726535      0.3767377E-01
   0.8656643      0.3948761E-01
   0.8586680      0.4128453E-01
   0.8516653      0.4306431E-01
   0.8446570      0.4482679E-01
   0.8376434      0.4657186E-01
   0.8306248      0.4829942E-01
   0.8236017      0.5000940E-01
   0.8165741      0.5170172E-01
   0.8095423      0.5337635E-01
   0.8025065      0.5503321E-01
   0.7954668      0.5667225E-01
   0.7884233      0.5829343E-01
   0.7813762      0.5989668E-01
   0.7743257      0.6148195E-01
   0.7672717      0.6304918E-01
   0.7602146      0.6459831E-01
   0.7531543      0.6612927E-01
   0.7460910      0.6764200E-01
   0.7390247      0.6913642E-01
   0.7319558      0.7061246E-01
   0.7248841      0.7207003E-01
   0.7178099      0.7350907E-01
   0.7107333      0.7492947E-01
   0.7036544      0.7633115E-01
   0.6965734      0.7771401E-01
   0.6894902      0.7907796E-01
   0.6824051      0.8042289E-01
   0.6753183      0.8174869E-01
   0.6682297      0.8305525E-01
   0.6611396      0.8434246E-01
   0.6540480      0.8561020E-01
   0.6469551      0.8685834E-01
   0.6398611      0.8808675E-01
   0.6327660      0.8929530E-01
   0.6256700      0.9048384E-01
   0.6185732      0.9165225E-01
   0.6114758      0.9280036E-01
   0.6043779      0.9392803E-01
   0.5972797      0.9503510E-01
   0.5901813      0.9612141E-01
   0.5830828      0.9718678E-01
   0.5759843      0.9823106E-01
   0.5688862      0.9925405E-01
   0.5617884      0.1002556    
   0.5546912      0.1012355    
   0.5475947      0.1021935    
   0.5404991      0.1031295    
   0.5334045      0.1040432    
   0.5263112      0.1049345    
   0.5192192      0.1058031    
   0.5121289      0.1066488    
   0.5050403      0.1074714    
   0.4979537      0.1082707    
   0.4908692      0.1090464    
   0.4837871      0.1097982    
   0.4767075      0.1105259    
   0.4696307      0.1112293    
   0.4625570      0.1119081    
   0.4554865      0.1125620    
   0.4484195      0.1131907    
   0.4413562      0.1137940    
   0.4342971      0.1143716    
   0.4272423      0.1149231    
   0.4201922      0.1154483    
   0.4131473      0.1159468    
   0.4061080      0.1164183    
   0.3990749      0.1168625    
   0.3920485      0.1172790    
   0.3850298      0.1176675    
   0.3780197      0.1180277    
   0.3710196      0.1183590    
   0.3640312      0.1186613    
   0.3570568      0.1189340    
   0.3500993      0.1191768    
   0.3431631      0.1193894    
   0.3362536      0.1195712    
   0.3293768      0.1197222    
   0.3225457      0.1198423    
   0.3157726      0.1199302    
   0.3090642      0.1199875    
   0.3024594      0.1200180    
   0.2959957      0.1200028    
   0.2896477      0.1199217    
   0.2833791      0.1197707    
   0.2771690      0.1195498    
   0.2710050      0.1192609    
   0.2648783      0.1189042    
   0.2587823      0.1184799    
   0.2527126      0.1179881    
   0.2466664      0.1174288    
   0.2406416      0.1168020    
   0.2346371      0.1161077    
   0.2286523      0.1153458    
   0.2226869      0.1145163    
   0.2167411      0.1136191    
   0.2108153      0.1126543    
   0.2049100      0.1116218    
   0.1990259      0.1105217    
   0.1931639      0.1093540    
   0.1873252      0.1081189    
   0.1815107      0.1068165    
   0.1757219      0.1054470    
   0.1699601      0.1040106    
   0.1642268      0.1025075    
   0.1585240      0.1009382    
   0.1528534      0.9930302E-01
   0.1472172      0.9760253E-01
   0.1416177      0.9583734E-01
   0.1360577      0.9400825E-01
   0.1305402      0.9211619E-01
   0.1250684      0.9016232E-01
   0.1196464      0.8814805E-01
   0.1142785      0.8607512E-01
   0.1089697      0.8394564E-01
   0.1037258      0.8176217E-01
   0.9855323E-01  0.7952787E-01
   0.9345953E-01  0.7724653E-01
   0.8845307E-01  0.7492272E-01
   0.8354326E-01  0.7256188E-01
   0.7874049E-01  0.7017040E-01
   0.7405601E-01  0.6775571E-01
   0.6950177E-01  0.6532624E-01
   0.6509008E-01  0.6289134E-01
   0.6083315E-01  0.6046116E-01
   0.5674256E-01  0.5804630E-01
   0.5282864E-01  0.5565750E-01
   0.4909987E-01  0.5330519E-01
   0.4556240E-01  0.5099904E-01
   0.4221967E-01  0.4874752E-01
   0.3907228E-01  0.4655768E-01
   0.3611809E-01  0.4443484E-01
   0.3335249E-01  0.4238266E-01
   0.3076886E-01  0.4040310E-01
   0.2835899E-01  0.3849670E-01
   0.2611363E-01  0.3666272E-01
   0.2402294E-01  0.3489943E-01
   0.2207686E-01  0.3320437E-01
