NACA 6512
    1.000000      0.1260000E-02
   0.9967032      0.2510266E-02
   0.9926000      0.4056409E-02
   0.9881627      0.5716131E-02
   0.9833906      0.7486838E-02
   0.9782941      0.9361566E-02
   0.9728953      0.1132923E-01
   0.9672251      0.1337560E-01
   0.9613201      0.1548471E-01
   0.9552190      0.1764043E-01
   0.9489584      0.1982776E-01
   0.9425713      0.2203360E-01
   0.9360852      0.2424707E-01
   0.9295227      0.2645953E-01
   0.9229013      0.2866426E-01
   0.9162345      0.3085620E-01
   0.9095325      0.3303157E-01
   0.9028028      0.3518759E-01
   0.8960510      0.3732221E-01
   0.8892813      0.3943394E-01
   0.8824967      0.4152168E-01
   0.8756994      0.4358464E-01
   0.8688910      0.4562221E-01
   0.8620729      0.4763395E-01
   0.8552458      0.4961952E-01
   0.8484105      0.5157864E-01
   0.8415675      0.5351111E-01
   0.8347173      0.5541673E-01
   0.8278602      0.5729536E-01
   0.8209965      0.5914686E-01
   0.8141265      0.6097110E-01
   0.8072503      0.6276797E-01
   0.8003681      0.6453735E-01
   0.7934803      0.6627914E-01
   0.7865868      0.6799322E-01
   0.7796879      0.6967950E-01
   0.7727837      0.7133786E-01
   0.7658744      0.7296819E-01
   0.7589602      0.7457038E-01
   0.7520413      0.7614433E-01
   0.7451176      0.7768991E-01
   0.7381896      0.7920701E-01
   0.7312571      0.8069552E-01
   0.7243206      0.8215532E-01
   0.7173800      0.8358628E-01
   0.7104357      0.8498828E-01
   0.7034876      0.8636119E-01
   0.6965360      0.8770489E-01
   0.6895811      0.8901924E-01
   0.6826231      0.9030410E-01
   0.6756620      0.9155935E-01
   0.6686981      0.9278485E-01
   0.6617316      0.9398045E-01
   0.6547626      0.9514600E-01
   0.6477912      0.9628137E-01
   0.6408178      0.9738641E-01
   0.6338424      0.9846095E-01
   0.6268653      0.9950485E-01
   0.6198867      0.1005180    
   0.6129066      0.1015001    
   0.6059254      0.1024511    
   0.5989432      0.1033709    
   0.5919602      0.1042592    
   0.5849767      0.1051158    
   0.5779928      0.1059407    
   0.5710087      0.1067336    
   0.5640247      0.1074943    
   0.5570409      0.1082228    
   0.5500576      0.1089187    
   0.5430750      0.1095819    
   0.5360933      0.1102122    
   0.5291128      0.1108094    
   0.5221337      0.1113734    
   0.5151562      0.1119038    
   0.5081806      0.1124006    
   0.5012070      0.1128636    
   0.4942359      0.1132924    
   0.4872674      0.1136869    
   0.4803017      0.1140470    
   0.4733392      0.1143723    
   0.4663801      0.1146627    
   0.4594247      0.1149179    
   0.4524733      0.1151377    
   0.4455262      0.1153219    
   0.4385836      0.1154703    
   0.4316459      0.1155826    
   0.4247134      0.1156586    
   0.4177864      0.1156981    
   0.4108652      0.1157008    
   0.4039501      0.1156665    
   0.3970416      0.1155949    
   0.3901400      0.1154857    
   0.3832455      0.1153388    
   0.3763587      0.1151539    
   0.3694799      0.1149307    
   0.3626095      0.1146689    
   0.3557478      0.1143684    
   0.3488954      0.1140287    
   0.3420527      0.1136498    
   0.3352201      0.1132312    
   0.3283982      0.1127727    
   0.3215873      0.1122740    
   0.3147880      0.1117349    
   0.3080009      0.1111551    
   0.3012266      0.1105342    
   0.2944655      0.1098721    
   0.2877183      0.1091683    
   0.2809857      0.1084227    
   0.2742683      0.1076348    
   0.2675669      0.1068045    
   0.2608822      0.1059315    
   0.2542150      0.1050153    
   0.2475661      0.1040558    
   0.2409364      0.1030527    
   0.2343270      0.1020055    
   0.2277388      0.1009142    
   0.2211729      0.9977832E-01
   0.2146305      0.9859766E-01
   0.2081130      0.9737195E-01
   0.2016217      0.9610092E-01
   0.1951581      0.9478437E-01
   0.1887240      0.9342209E-01
   0.1823212      0.9201390E-01
   0.1759517      0.9055969E-01
   0.1696179      0.8905938E-01
   0.1633223      0.8751298E-01
   0.1570678      0.8592059E-01
   0.1508577      0.8428243E-01
   0.1446957      0.8259885E-01
   0.1385862      0.8087041E-01
   0.1325339      0.7909791E-01
   0.1265445      0.7728244E-01
   0.1206245      0.7542545E-01
   0.1147812      0.7352886E-01
   0.1090231      0.7159511E-01
   0.1033596      0.6962729E-01
   0.9780142E-01  0.6762918E-01
   0.9236049E-01  0.6560543E-01
   0.8704961E-01  0.6356150E-01
   0.8188240E-01  0.6150375E-01
   0.7687288E-01  0.5943937E-01
   0.7203496E-01  0.5737620E-01
   0.6738178E-01  0.5532258E-01
   0.6292504E-01  0.5328700E-01
   0.5867430E-01  0.5127774E-01
   0.5463645E-01  0.4930256E-01
   0.5081530E-01  0.4736831E-01
   0.4721150E-01  0.4548069E-01
   0.4382263E-01  0.4364411E-01
   0.4064356E-01  0.4186162E-01
   0.3766693E-01  0.4013498E-01
   0.3488367E-01  0.3846478E-01
   0.3228354E-01  0.3685061E-01
   0.2985566E-01  0.3529124E-01
   0.2758890E-01  0.3378480E-01
   0.2547221E-01  0.3232901E-01
   0.2349497E-01  0.3092126E-01
   0.2164707E-01  0.2955882E-01
   0.1991907E-01  0.2823889E-01
   0.1830223E-01  0.2695868E-01
   0.1678851E-01  0.2571543E-01
   0.1537059E-01  0.2450648E-01
   0.1404182E-01  0.2332931E-01
   0.1279622E-01  0.2218149E-01
   0.1162838E-01  0.2106073E-01
   0.1053350E-01  0.1996490E-01
   0.9507275E-02  0.1889198E-01
   0.8545890E-02  0.1784011E-01
   0.7646003E-02  0.1680754E-01
   0.6804620E-02  0.1579267E-01
   0.6019236E-02  0.1479403E-01
   0.5287548E-02  0.1381027E-01
   0.4607750E-02  0.1284018E-01
   0.3978142E-02  0.1188265E-01
   0.3397464E-02  0.1093675E-01
   0.2864614E-02  0.1000168E-01
   0.2378733E-02  0.9076837E-02
   0.1939167E-02  0.8161672E-02
   0.1545293E-02  0.7255718E-02
   0.1196852E-02  0.6358977E-02
   0.8936174E-03  0.5471756E-02
   0.6353366E-03  0.4594454E-02
   0.4215464E-03  0.3726683E-02
   0.2518204E-03  0.2868177E-02
   0.1261176E-03  0.2021277E-02
