NACA 6412
    1.000000      0.1260000E-02
   0.9967017      0.2379702E-02
   0.9925880      0.3768473E-02
   0.9881284      0.5264408E-02
   0.9833199      0.6866139E-02
   0.9781720      0.8568100E-02
   0.9727064      0.1036063E-01
   0.9669551      0.1223078E-01
   0.9609570      0.1416373E-01
   0.9547532      0.1614430E-01
   0.9483830      0.1815825E-01
   0.9418818      0.2019314E-01
   0.9352792      0.2223864E-01
   0.9285990      0.2428658E-01
   0.9218599      0.2633066E-01
   0.9150761      0.2836615E-01
   0.9082581      0.3038956E-01
   0.9014138      0.3239834E-01
   0.8945489      0.3439065E-01
   0.8876676      0.3636516E-01
   0.8807729      0.3832091E-01
   0.8738671      0.4025720E-01
   0.8669517      0.4217355E-01
   0.8600280      0.4406957E-01
   0.8530968      0.4594500E-01
   0.8461588      0.4779963E-01
   0.8392146      0.4963331E-01
   0.8322644      0.5144590E-01
   0.8253087      0.5323729E-01
   0.8183476      0.5500740E-01
   0.8113814      0.5675613E-01
   0.8044104      0.5848342E-01
   0.7974346      0.6018919E-01
   0.7904542      0.6187336E-01
   0.7834694      0.6353586E-01
   0.7764803      0.6517661E-01
   0.7694870      0.6679555E-01
   0.7624897      0.6839258E-01
   0.7554885      0.6996764E-01
   0.7484836      0.7152063E-01
   0.7414751      0.7305148E-01
   0.7344630      0.7456009E-01
   0.7274476      0.7604637E-01
   0.7204289      0.7751023E-01
   0.7134072      0.7895156E-01
   0.7063825      0.8037026E-01
   0.6993549      0.8176624E-01
   0.6923247      0.8313937E-01
   0.6852919      0.8448955E-01
   0.6782566      0.8581666E-01
   0.6712191      0.8712058E-01
   0.6641795      0.8840118E-01
   0.6571378      0.8965835E-01
   0.6500943      0.9089194E-01
   0.6430491      0.9210182E-01
   0.6360024      0.9328786E-01
   0.6289542      0.9444990E-01
   0.6219048      0.9558781E-01
   0.6148543      0.9670143E-01
   0.6078028      0.9779060E-01
   0.6007506      0.9885517E-01
   0.5936978      0.9989498E-01
   0.5866445      0.1009098    
   0.5795909      0.1018996    
   0.5725373      0.1028641    
   0.5654837      0.1038031    
   0.5584304      0.1047164    
   0.5513775      0.1056040    
   0.5443252      0.1064654    
   0.5372738      0.1073007    
   0.5302235      0.1081095    
   0.5231744      0.1088916    
   0.5161269      0.1096469    
   0.5090812      0.1103751    
   0.5020377      0.1110759    
   0.4949965      0.1117492    
   0.4879583      0.1123947    
   0.4809233      0.1130122    
   0.4738923      0.1136013    
   0.4668659      0.1141618    
   0.4598451      0.1146935    
   0.4528311      0.1151960    
   0.4458255      0.1156691    
   0.4388303      0.1161124    
   0.4318483      0.1165255    
   0.4248834      0.1169082    
   0.4179406      0.1172600    
   0.4110260      0.1175810    
   0.4041490      0.1178702    
   0.3973258      0.1181247    
   0.3905633      0.1183347    
   0.3838422      0.1184936    
   0.3771467      0.1186034    
   0.3704743      0.1186649    
   0.3638216      0.1186779    
   0.3571845      0.1186422    
   0.3505610      0.1185581    
   0.3439502      0.1184252    
   0.3373511      0.1182433    
   0.3307632      0.1180125    
   0.3241865      0.1177323    
   0.3176210      0.1174026    
   0.3110667      0.1170233    
   0.3045241      0.1165940    
   0.2979934      0.1161145    
   0.2914753      0.1155847    
   0.2849700      0.1150043    
   0.2784783      0.1143732    
   0.2720008      0.1136910    
   0.2655381      0.1129577    
   0.2590908      0.1121730    
   0.2526598      0.1113366    
   0.2462459      0.1104485    
   0.2398498      0.1095085    
   0.2334725      0.1085163    
   0.2271148      0.1074718    
   0.2207779      0.1063748    
   0.2144627      0.1052253    
   0.2081704      0.1040230    
   0.2019023      0.1027678    
   0.1956596      0.1014598    
   0.1894439      0.1000987    
   0.1832567      0.9868466E-01
   0.1770996      0.9721756E-01
   0.1709747      0.9569752E-01
   0.1648840      0.9412464E-01
   0.1588298      0.9249913E-01
   0.1528148      0.9082128E-01
   0.1468420      0.8909151E-01
   0.1409145      0.8731040E-01
   0.1350363      0.8547869E-01
   0.1292117      0.8359739E-01
   0.1234456      0.8166777E-01
   0.1177436      0.7969149E-01
   0.1121122      0.7767063E-01
   0.1065589      0.7560778E-01
   0.1010919      0.7350618E-01
   0.9572087E-01  0.7136977E-01
   0.9045620E-01  0.6920331E-01
   0.8530950E-01  0.6701244E-01
   0.8029322E-01  0.6480374E-01
   0.7542039E-01  0.6258465E-01
   0.7070426E-01  0.6036345E-01
   0.6615774E-01  0.5814902E-01
   0.6179279E-01  0.5595058E-01
   0.5761977E-01  0.5377736E-01
   0.5364683E-01  0.5163821E-01
   0.4987946E-01  0.4954117E-01
   0.4632016E-01  0.4749321E-01
   0.4296847E-01  0.4549995E-01
   0.3982109E-01  0.4356554E-01
   0.3687230E-01  0.4169267E-01
   0.3411442E-01  0.3988265E-01
   0.3153833E-01  0.3813560E-01
   0.2913397E-01  0.3645063E-01
   0.2689084E-01  0.3482603E-01
   0.2479833E-01  0.3325956E-01
   0.2284602E-01  0.3174852E-01
   0.2102394E-01  0.3029000E-01
   0.1932259E-01  0.2888093E-01
   0.1773321E-01  0.2751822E-01
   0.1624760E-01  0.2619883E-01
   0.1485835E-01  0.2491975E-01
   0.1355861E-01  0.2367815E-01
   0.1234229E-01  0.2247129E-01
   0.1120380E-01  0.2129660E-01
   0.1013822E-01  0.2015165E-01
   0.9141044E-02  0.1903420E-01
   0.8208395E-02  0.1794210E-01
   0.7336712E-02  0.1687342E-01
