   9.9970623e-01  -1.2252748e-03
   9.9867250e-01  -1.1217701e-03
   9.9763950e-01  -1.0187405e-03
   9.9660665e-01  -9.1605254e-04
   9.9557398e-01  -8.1370654e-04
   9.9454146e-01  -7.1170270e-04
   9.9350911e-01  -6.1004124e-04
   9.9247693e-01  -5.0872238e-04
   9.9144491e-01  -4.0774635e-04
   9.9041304e-01  -3.0711337e-04
   9.8938135e-01  -2.0682366e-04
   9.8834981e-01  -1.0687744e-04
   9.8731844e-01  -7.2749258e-06
   9.8628723e-01   9.1983669e-05
   9.8525618e-01   1.9089813e-04
   9.8422529e-01   2.8946824e-04
   9.8319456e-01   3.8769379e-04
   9.8216400e-01   4.8557456e-04
   9.8113359e-01   5.8311036e-04
   9.8010335e-01   6.8030097e-04
   9.7907326e-01   7.7714618e-04
   9.7804334e-01   8.7364579e-04
   9.7701357e-01   9.6979960e-04
   9.7598397e-01   1.0656074e-03
   9.7495452e-01   1.1610690e-03
   9.7392523e-01   1.2561842e-03
   9.7289611e-01   1.3509528e-03
   9.7186714e-01   1.4453746e-03
   9.7083832e-01   1.5394494e-03
   9.6980967e-01   1.6331770e-03
   9.6878117e-01   1.7265572e-03
   9.6775284e-01   1.8195898e-03
   9.6672465e-01   1.9122747e-03
   9.6569663e-01   2.0046116e-03
   9.6466876e-01   2.0966004e-03
   9.6364105e-01   2.1882409e-03
   9.6261350e-01   2.2795329e-03
   9.6158610e-01   2.3704761e-03
   9.6055886e-01   2.4610705e-03
   9.5953177e-01   2.5513159e-03
   9.5850484e-01   2.6412120e-03
   9.5747806e-01   2.7307587e-03
   9.5645144e-01   2.8199558e-03
   9.5542498e-01   2.9088032e-03
   9.5439867e-01   2.9973006e-03
   9.5337251e-01   3.0854480e-03
   9.5234651e-01   3.1732450e-03
   9.5132066e-01   3.2606917e-03
   9.5029496e-01   3.3477877e-03
   9.4926942e-01   3.4345330e-03
   9.4824403e-01   3.5209273e-03
   9.4721879e-01   3.6069705e-03
   9.4619371e-01   3.6926625e-03
   9.4516878e-01   3.7780030e-03
   9.4414400e-01   3.8629920e-03
   9.4311937e-01   3.9476292e-03
   9.4209490e-01   4.0319145e-03
   9.4107058e-01   4.1158478e-03
   9.4004641e-01   4.1994289e-03
   9.3902239e-01   4.2826577e-03
   9.3799852e-01   4.3655339e-03
   9.3697480e-01   4.4480575e-03
   9.3595123e-01   4.5302283e-03
   9.3492781e-01   4.6120462e-03
   9.3390455e-01   4.6935110e-03
   9.3288143e-01   4.7746226e-03
   9.3185846e-01   4.8553807e-03
   9.3083564e-01   4.9357854e-03
   9.2981297e-01   5.0158365e-03
   9.2879046e-01   5.0955337e-03
   9.2776808e-01   5.1748771e-03
   9.2674586e-01   5.2538664e-03
   9.2572379e-01   5.3325015e-03
   9.2470186e-01   5.4107823e-03
   9.2368009e-01   5.4887087e-03
   9.2265846e-01   5.5662805e-03
   9.2163697e-01   5.6434976e-03
   9.2061564e-01   5.7203598e-03
   9.1959445e-01   5.7968672e-03
   9.1857341e-01   5.8730194e-03
   9.1755252e-01   5.9488165e-03
   9.1653177e-01   6.0242583e-03
   9.1551117e-01   6.0993446e-03
   9.1449071e-01   6.1740754e-03
   9.1347041e-01   6.2484506e-03
   9.1245024e-01   6.3224699e-03
   9.1143023e-01   6.3961334e-03
   9.1041035e-01   6.4694409e-03
   9.0939063e-01   6.5423924e-03
   9.0837105e-01   6.6149876e-03
   9.0735161e-01   6.6872265e-03
   9.0633232e-01   6.7591090e-03
   9.0531317e-01   6.8306349e-03
   9.0429416e-01   6.9018043e-03
   9.0327530e-01   6.9726169e-03
   9.0225659e-01   7.0430727e-03
   9.0123801e-01   7.1131716e-03
   9.0021958e-01   7.1829135e-03
   8.9920130e-01   7.2522983e-03
   8.9818316e-01   7.3213259e-03
   8.9716515e-01   7.3899962e-03
   8.9614730e-01   7.4583091e-03
   8.9512958e-01   7.5262646e-03
   8.9411201e-01   7.5938626e-03
   8.9309458e-01   7.6611029e-03
   8.9207729e-01   7.7279854e-03
   8.9106014e-01   7.7945102e-03
   8.9004313e-01   7.8606771e-03
   8.8902627e-01   7.9264861e-03
   8.8800954e-01   7.9919370e-03
   8.8699296e-01   8.0570299e-03
   8.8597652e-01   8.1217645e-03
   8.8496021e-01   8.1861409e-03
   8.8394405e-01   8.2501590e-03
   8.8292803e-01   8.3138186e-03
   8.8191215e-01   8.3771198e-03
   8.8089641e-01   8.4400625e-03
   8.7988080e-01   8.5026466e-03
   8.7886534e-01   8.5648721e-03
   8.7785002e-01   8.6267388e-03
   8.7683483e-01   8.6882468e-03
   8.7581978e-01   8.7493959e-03
   8.7480487e-01   8.8101861e-03
   8.7379011e-01   8.8706174e-03
   8.7277547e-01   8.9306897e-03
   8.7176098e-01   8.9904029e-03
   8.7074662e-01   9.0497570e-03
   8.6973241e-01   9.1087520e-03
   8.6871833e-01   9.1673878e-03
   8.6770438e-01   9.2256643e-03
   8.6669058e-01   9.2835815e-03
   8.6567691e-01   9.3411394e-03
   8.6466337e-01   9.3983380e-03
   8.6364998e-01   9.4551771e-03
   8.6263672e-01   9.5116568e-03
   8.6162360e-01   9.5677769e-03
   8.6061061e-01   9.6235376e-03
   8.5959776e-01   9.6789387e-03
   8.5858504e-01   9.7339802e-03
   8.5757246e-01   9.7886621e-03
   8.5656002e-01   9.8429843e-03
   8.5554771e-01   9.8969469e-03
   8.5453553e-01   9.9505497e-03
   8.5352349e-01   1.0003793e-02
   8.5251158e-01   1.0056676e-02
   8.5149981e-01   1.0109200e-02
   8.5048818e-01   1.0161364e-02
   8.4947667e-01   1.0213168e-02
   8.4846530e-01   1.0264612e-02
   8.4745407e-01   1.0315696e-02
   8.4644296e-01   1.0366421e-02
   8.4543200e-01   1.0416786e-02
   8.4442116e-01   1.0466790e-02
   8.4341046e-01   1.0516435e-02
   8.4239989e-01   1.0565720e-02
   8.4138945e-01   1.0614645e-02
   8.4037915e-01   1.0663211e-02
   8.3936897e-01   1.0711416e-02
   8.3835893e-01   1.0759262e-02
   8.3734902e-01   1.0806747e-02
   8.3633925e-01   1.0853873e-02
   8.3532960e-01   1.0900639e-02
   8.3432009e-01   1.0947045e-02
   8.3331071e-01   1.0993091e-02
   8.3230145e-01   1.1038777e-02
   8.3129233e-01   1.1084103e-02
   8.3028334e-01   1.1129070e-02
   8.2927448e-01   1.1173676e-02
   8.2826576e-01   1.1217923e-02
   8.2725716e-01   1.1261810e-02
   8.2624869e-01   1.1305338e-02
   8.2524035e-01   1.1348505e-02
   8.2423214e-01   1.1391313e-02
   8.2322406e-01   1.1433761e-02
   8.2221611e-01   1.1475850e-02
   8.2120829e-01   1.1517579e-02
   8.2020060e-01   1.1558948e-02
   8.1919303e-01   1.1599958e-02
   8.1818560e-01   1.1640608e-02
   8.1717829e-01   1.1680898e-02
   8.1617111e-01   1.1720829e-02
   8.1516406e-01   1.1760401e-02
   8.1415714e-01   1.1799613e-02
   8.1315035e-01   1.1838466e-02
   8.1214368e-01   1.1876960e-02
   8.1113714e-01   1.1915094e-02
   8.1013073e-01   1.1952869e-02
   8.0912445e-01   1.1990285e-02
   8.0811829e-01   1.2027341e-02
   8.0711226e-01   1.2064039e-02
   8.0610636e-01   1.2100378e-02
   8.0510058e-01   1.2136357e-02
   8.0409493e-01   1.2171978e-02
   8.0308940e-01   1.2207240e-02
   8.0208400e-01   1.2242143e-02
   8.0107873e-01   1.2276687e-02
   8.0007358e-01   1.2310873e-02
   7.9906856e-01   1.2344700e-02
   7.9806366e-01   1.2378168e-02
   7.9705889e-01   1.2411278e-02
   7.9605424e-01   1.2444030e-02
   7.9504972e-01   1.2476423e-02
   7.9404533e-01   1.2508458e-02
   7.9304105e-01   1.2540134e-02
   7.9203690e-01   1.2571453e-02
   7.9103288e-01   1.2602413e-02
   7.9002898e-01   1.2633016e-02
   7.8902520e-01   1.2663261e-02
   7.8802155e-01   1.2693147e-02
   7.8701802e-01   1.2722677e-02
   7.8601461e-01   1.2751848e-02
   7.8501133e-01   1.2780662e-02
   7.8400817e-01   1.2809118e-02
   7.8300513e-01   1.2837218e-02
   7.8200222e-01   1.2864960e-02
   7.8099943e-01   1.2892344e-02
   7.7999676e-01   1.2919372e-02
   7.7899421e-01   1.2946042e-02
   7.7799178e-01   1.2972356e-02
   7.7698948e-01   1.2998313e-02
   7.7598730e-01   1.3023913e-02
   7.7498523e-01   1.3049157e-02
   7.7398329e-01   1.3074044e-02
   7.7298148e-01   1.3098575e-02
   7.7197978e-01   1.3122750e-02
   7.7097820e-01   1.3146568e-02
   7.6997675e-01   1.3170031e-02
   7.6897541e-01   1.3193138e-02
   7.6797420e-01   1.3215888e-02
   7.6697310e-01   1.3238283e-02
   7.6597213e-01   1.3260323e-02
   7.6497127e-01   1.3282007e-02
   7.6397054e-01   1.3303336e-02
   7.6296992e-01   1.3324310e-02
   7.6196942e-01   1.3344928e-02
   7.6096905e-01   1.3365192e-02
   7.5996879e-01   1.3385101e-02
   7.5896865e-01   1.3404655e-02
   7.5796863e-01   1.3423855e-02
   7.5696872e-01   1.3442700e-02
   7.5596894e-01   1.3461191e-02
   7.5496927e-01   1.3479328e-02
   7.5396973e-01   1.3497111e-02
   7.5297030e-01   1.3514540e-02
   7.5197099e-01   1.3531616e-02
   7.5097179e-01   1.3548338e-02
   7.4997271e-01   1.3564706e-02
   7.4897375e-01   1.3580722e-02
   7.4797491e-01   1.3596384e-02
   7.4697618e-01   1.3611694e-02
   7.4597757e-01   1.3626650e-02
   7.4497908e-01   1.3641254e-02
   7.4398070e-01   1.3655506e-02
   7.4298244e-01   1.3669405e-02
   7.4198430e-01   1.3682952e-02
   7.4098627e-01   1.3696147e-02
   7.3998836e-01   1.3708990e-02
   7.3899056e-01   1.3721482e-02
   7.3799288e-01   1.3733622e-02
   7.3699531e-01   1.3745411e-02
   7.3599786e-01   1.3756849e-02
   7.3500052e-01   1.3767936e-02
   7.3400330e-01   1.3778672e-02
   7.3300619e-01   1.3789058e-02
   7.3200920e-01   1.3799093e-02
   7.3101232e-01   1.3808778e-02
   7.3001556e-01   1.3818113e-02
   7.2901890e-01   1.3827098e-02
   7.2802237e-01   1.3835734e-02
   7.2702594e-01   1.3844020e-02
   7.2602963e-01   1.3851956e-02
   7.2503343e-01   1.3859544e-02
   7.2403735e-01   1.3866783e-02
   7.2304138e-01   1.3873673e-02
   7.2204552e-01   1.3880214e-02
   7.2104977e-01   1.3886408e-02
   7.2005414e-01   1.3892253e-02
   7.1905862e-01   1.3897750e-02
   7.1806321e-01   1.3902900e-02
   7.1706791e-01   1.3907702e-02
   7.1607272e-01   1.3912157e-02
   7.1507765e-01   1.3916265e-02
   7.1408268e-01   1.3920026e-02
   7.1308783e-01   1.3923440e-02
   7.1209309e-01   1.3926508e-02
   7.1109846e-01   1.3929230e-02
   7.1010394e-01   1.3931606e-02
   7.0910953e-01   1.3933637e-02
   7.0811523e-01   1.3935321e-02
   7.0712104e-01   1.3936661e-02
   7.0612696e-01   1.3937655e-02
   7.0513299e-01   1.3938305e-02
   7.0413913e-01   1.3938610e-02
   7.0314538e-01   1.3938570e-02
   7.0215174e-01   1.3938187e-02
   7.0115821e-01   1.3937460e-02
   7.0016479e-01   1.3936389e-02
   6.9917147e-01   1.3934974e-02
   6.9817827e-01   1.3933217e-02
   6.9718517e-01   1.3931116e-02
   6.9619218e-01   1.3928673e-02
   6.9519930e-01   1.3925888e-02
   6.9420652e-01   1.3922760e-02
   6.9321386e-01   1.3919291e-02
   6.9222130e-01   1.3915479e-02
   6.9122885e-01   1.3911327e-02
   6.9023651e-01   1.3906833e-02
   6.8924427e-01   1.3901999e-02
   6.8825214e-01   1.3896824e-02
   6.8726012e-01   1.3891308e-02
   6.8626820e-01   1.3885453e-02
   6.8527639e-01   1.3879257e-02
   6.8428468e-01   1.3872723e-02
   6.8329309e-01   1.3865848e-02
   6.8230159e-01   1.3858635e-02
   6.8131021e-01   1.3851084e-02
   6.8031892e-01   1.3843193e-02
   6.7932775e-01   1.3834965e-02
   6.7833667e-01   1.3826399e-02
   6.7734571e-01   1.3817495e-02
   6.7635485e-01   1.3808254e-02
   6.7536409e-01   1.3798676e-02
   6.7437343e-01   1.3788761e-02
   6.7338288e-01   1.3778510e-02
   6.7239244e-01   1.3767923e-02
   6.7140210e-01   1.3757000e-02
   6.7041186e-01   1.3745741e-02
   6.6942172e-01   1.3734147e-02
   6.6843169e-01   1.3722218e-02
   6.6744176e-01   1.3709955e-02
   6.6645194e-01   1.3697357e-02
   6.6546221e-01   1.3684425e-02
   6.6447259e-01   1.3671160e-02
   6.6348307e-01   1.3657561e-02
   6.6249366e-01   1.3643629e-02
   6.6150434e-01   1.3629364e-02
   6.6051513e-01   1.3614767e-02
   6.5952602e-01   1.3599838e-02
   6.5853701e-01   1.3584577e-02
   6.5754810e-01   1.3568985e-02
   6.5655929e-01   1.3553061e-02
   6.5557058e-01   1.3536807e-02
   6.5458197e-01   1.3520222e-02
