#  AH 79-100 C AIRFOIL                             
#  alpha =  -5.0000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   9.0000
#
#    x           cf
   0.682801E-02  0.838552E-03
   0.803471E-02  0.187812E-02
   0.936206E-02  0.231935E-02
   0.108353E-01  0.348939E-02
   0.124792E-01  0.340416E-02
   0.143165E-01  0.382521E-02
   0.163648E-01  0.418422E-02
   0.186244E-01  0.477492E-02
   0.210864E-01  0.479519E-02
   0.237439E-01  0.539554E-02
   0.266015E-01  0.558575E-02
   0.296937E-01  0.535906E-02
   0.330625E-01  0.523923E-02
   0.367334E-01  0.486826E-02
   0.406870E-01  0.545453E-02
   0.448589E-01  0.523896E-02
   0.491911E-01  0.532928E-02
   0.536629E-01  0.558346E-02
   0.582936E-01  0.490417E-02
   0.630968E-01  0.488124E-02
   0.680587E-01  0.500116E-02
   0.731341E-01  0.485941E-02
   0.782821E-01  0.500129E-02
   0.834888E-01  0.487806E-02
   0.887708E-01  0.446926E-02
   0.941536E-01  0.454240E-02
   0.996431E-01  0.440080E-02
   0.105217      0.418154E-02
   0.110829      0.450629E-02
   0.116448      0.435330E-02
   0.122070      0.434539E-02
   0.127717      0.410532E-02
   0.133426      0.396448E-02
   0.139216      0.380664E-02
   0.145090      0.365638E-02
   0.151022      0.368155E-02
   0.156980      0.363114E-02
   0.162943      0.366367E-02
   0.168906      0.366873E-02
   0.174880      0.354323E-02
   0.180884      0.345052E-02
   0.186928      0.340178E-02
   0.193012      0.330975E-02
   0.199126      0.325438E-02
   0.205255      0.324234E-02
   0.211388      0.321039E-02
   0.217522      0.317227E-02
   0.223664      0.311828E-02
   0.229826      0.305346E-02
   0.236020      0.294831E-02
   0.242248      0.292814E-02
   0.248505      0.282228E-02
   0.254778      0.286353E-02
   0.261051      0.285782E-02
   0.267315      0.277071E-02
   0.273569      0.289011E-02
   0.279819      0.275802E-02
   0.286079      0.275054E-02
   0.292361      0.262611E-02
   0.298671      0.262064E-02
   0.305007      0.250918E-02
   0.311363      0.249866E-02
   0.317724      0.248913E-02
   0.324082      0.249571E-02
   0.330430      0.247505E-02
   0.336770      0.249392E-02
   0.343107      0.242872E-02
   0.349450      0.239636E-02
   0.355805      0.237583E-02
   0.362175      0.231307E-02
   0.368560      0.226823E-02
   0.374955      0.223901E-02
   0.381356      0.222222E-02
   0.387756      0.220627E-02
   0.394154      0.219516E-02
   0.400548      0.218136E-02
   0.406941      0.216793E-02
   0.413334      0.213359E-02
   0.419728      0.212381E-02
   0.426126      0.208380E-02
   0.432527      0.207856E-02
   0.438930      0.203249E-02
   0.445334      0.202853E-02
   0.451738      0.202791E-02
   0.458141      0.197141E-02
   0.464541      0.198337E-02
   0.470939      0.194981E-02
   0.477333      0.192335E-02
   0.483723      0.191513E-02
   0.490109      0.189044E-02
   0.496490      0.187502E-02
   0.502868      0.184839E-02
   0.509242      0.181628E-02
   0.515614      0.179372E-02
   0.521981      0.175975E-02
   0.528346      0.172736E-02
   0.534706      0.169647E-02
   0.541061      0.165145E-02
   0.547411      0.161263E-02
   0.553756      0.157869E-02
   0.560098      0.152459E-02
   0.566440      0.147769E-02
   0.572784      0.142065E-02
   0.579134      0.136461E-02
   0.585490      0.130632E-02
   0.591851      0.125593E-02
   0.598214      0.120694E-02
   0.604576      0.116430E-02
   0.610931      0.112138E-02
   0.617279      0.107652E-02
   0.623618      0.103126E-02
   0.629952      0.983428E-03
   0.636284      0.934168E-03
   0.642619      0.868417E-03
   0.648960      0.818289E-03
   0.655308      0.753888E-03
   0.661661      0.705415E-03
   0.668018      0.649801E-03
   0.674376      0.601679E-03
   0.680733      0.552395E-03
   0.687087      0.507015E-03
   0.693438      0.464398E-03
   0.699786      0.418468E-03
   0.706133      0.375202E-03
   0.712479      0.339116E-03
   0.718823      0.296269E-03
   0.725167      0.257169E-03
   0.731511      0.223048E-03
   0.737853      0.186574E-03
   0.744192      0.159997E-03
   0.750527      0.126317E-03
   0.756854      0.102339E-03
   0.763171      0.738317E-04
   0.769478      0.535136E-04
   0.775777      0.304887E-04
   0.782069      0.100854E-04
   0.788361     -0.954578E-05
   0.794652     -0.259062E-04
   0.800942     -0.395936E-04
   0.807226     -0.510546E-04
   0.813497     -0.569289E-04
   0.819750     -0.615528E-04
   0.825985     -0.661384E-04
   0.832203     -0.672071E-04
   0.838409     -0.656593E-04
   0.844607     -0.624494E-04
   0.850796     -0.548077E-04
   0.856970     -0.392042E-04
   0.863123     -0.146412E-04
   0.869251      0.390864E-04
   0.875355      0.268479E-03
   0.881440      0.659461E-03
   0.887509      0.119848E-02
   0.893554      0.180545E-02
   0.899557      0.241410E-02
   0.905492      0.294534E-02
   0.911345      0.339153E-02
   0.917116      0.372068E-02
   0.922818      0.392210E-02
   0.928456      0.403808E-02
   0.934017      0.407585E-02
   0.939480      0.404666E-02
   0.944833      0.390474E-02
   0.950095      0.369728E-02
   0.955303      0.338022E-02
   0.960476      0.300709E-02
   0.965586      0.264145E-02
   0.970574      0.224555E-02
   0.975386      0.184378E-02
   0.980008      0.148021E-02
   0.984482      0.121241E-02
   0.988834      0.102094E-02
   0.992988      0.852102E-03
   0.996824      0.647271E-03
    1.00000      0.502846E-03
    1.00010       0.00000    
    1.00336       0.00000    
    1.00692       0.00000    
    1.01081       0.00000    
    1.01504       0.00000    
    1.01966       0.00000    
    1.02469       0.00000    
    1.03018       0.00000    
    1.03616       0.00000    
    1.04267       0.00000    
    1.04977       0.00000    
    1.05750       0.00000    
    1.06592       0.00000    
    1.07509       0.00000    
    1.08508       0.00000    
    1.09596       0.00000    
    1.10781       0.00000    
    1.12071       0.00000    
    1.13476       0.00000    
    1.15006       0.00000    
    1.16672       0.00000    
    1.18486       0.00000    
    1.20461       0.00000    
    1.22611       0.00000    
    1.24951       0.00000    
    1.27499       0.00000    
    1.30273       0.00000    
    1.33293       0.00000    
    1.36579       0.00000    
    1.40157       0.00000    
    1.44051       0.00000    
    1.48289       0.00000    
    1.52902       0.00000    
    1.57923       0.00000    
    1.63387       0.00000    
    1.69334       0.00000    
    1.75807       0.00000    
    1.82850       0.00000    
    1.90515       0.00000    
    1.98857       0.00000    

   0.572383E-02  0.160056E-03
   0.470924E-02  0.159177E-02
   0.377458E-02  0.277008E-02
   0.292856E-02  0.514006E-02
   0.218676E-02  0.926705E-02
   0.155661E-02  0.112852E-01
   0.104048E-02  0.169170E-01
   0.636134E-03  0.190458E-01
   0.335010E-03  0.258120E-01
   0.128880E-03  0.292757E-01
   0.119824E-04  0.324515E-01
  -0.185939E-04  0.429695E-01
   0.374342E-04  0.392236E-01
   0.186770E-03  0.613274E-01
   0.443205E-03  0.521956E-01
   0.825391E-03  0.679037E-01
   0.135655E-02  0.453947E-01
   0.204375E-02  0.266845E-01
   0.287174E-02  0.136682E-01
   0.381793E-02  0.607302E-02
   0.484979E-02  0.620933E-02
   0.594955E-02  0.761435E-02
