#  NACA 0012                                       
#  alpha =  -2.0000
#  Mach  =   0.0000
#  Reyn  =100000000
#  Ncrit =   9.0000
#
#    x           cf
   0.112263E-02  0.481286E-04
   0.141408E-02  0.155665E-03
   0.174067E-02  0.297399E-03
   0.210237E-02  0.319920E-03
   0.249943E-02  0.507278E-03
   0.293181E-02  0.466524E-03
   0.339974E-02  0.633707E-03
   0.390342E-02  0.566205E-03
   0.444290E-02  0.707211E-03
   0.501860E-02  0.748847E-03
   0.563103E-02  0.722867E-03
   0.628063E-02  0.807938E-03
   0.696806E-02  0.701796E-03
   0.769421E-02  0.938742E-03
   0.846001E-02  0.698717E-03
   0.926678E-02  0.867415E-03
   0.101159E-01  0.796184E-03
   0.110088E-01  0.818111E-03
   0.119473E-01  0.799706E-03
   0.129337E-01  0.817383E-03
   0.139701E-01  0.754418E-03
   0.150593E-01  0.836045E-03
   0.162040E-01  0.729938E-03
   0.174077E-01  0.759388E-03
   0.186740E-01  0.742732E-03
   0.200068E-01  0.707885E-03
   0.214108E-01  0.731387E-03
   0.228909E-01  0.686980E-03
   0.244527E-01  0.683418E-03
   0.261023E-01  0.652438E-03
   0.278464E-01  0.658801E-03
   0.296925E-01  0.635888E-03
   0.316487E-01  0.594017E-03
   0.337238E-01  0.605750E-03
   0.359276E-01  0.586852E-03
   0.382704E-01  0.546190E-03
   0.407632E-01  0.548944E-03
   0.434178E-01  0.552132E-03
   0.462462E-01  0.481206E-03
   0.492607E-01  0.515663E-03
   0.524734E-01  0.478781E-03
   0.558956E-01  0.461545E-03
   0.595379E-01  0.444738E-03
   0.634087E-01  0.438275E-03
   0.675143E-01  0.423383E-03
   0.718581E-01  0.401816E-03
   0.764403E-01  0.387266E-03
   0.812572E-01  0.382012E-03
   0.863022E-01  0.359940E-03
   0.915653E-01  0.346637E-03
   0.970339E-01  0.341881E-03
   0.102694      0.323931E-03
   0.108530      0.313452E-03
   0.114526      0.302614E-03
   0.120668      0.298143E-03
   0.126940      0.281867E-03
   0.133330      0.273805E-03
   0.139824      0.266011E-03
   0.146413      0.254888E-03
   0.153086      0.251716E-03
   0.159835      0.240622E-03
   0.166653      0.233004E-03
   0.173533      0.223872E-03
   0.180470      0.222370E-03
   0.187459      0.213191E-03
   0.194495      0.213311E-03
   0.201575      0.217222E-02
   0.208695      0.348594E-02
   0.215854      0.357191E-02
   0.223047      0.338117E-02
   0.230273      0.323998E-02
   0.237529      0.315563E-02
   0.244815      0.309174E-02
   0.252127      0.303615E-02
   0.259465      0.298695E-02
   0.266828      0.294501E-02
   0.274213      0.290538E-02
   0.281619      0.286383E-02
   0.289047      0.283204E-02
   0.296494      0.280094E-02
   0.303959      0.277085E-02
   0.311443      0.274206E-02
   0.318943      0.271225E-02
   0.326460      0.268614E-02
   0.333992      0.266456E-02
   0.341538      0.263854E-02
   0.349099      0.261430E-02
   0.356674      0.259143E-02
   0.364261      0.257317E-02
   0.371861      0.254981E-02
