#  AH 79-100 C AIRFOIL                             
#  alpha =  -1.5000
#  Mach  =   0.0000
#  Reyn  = 10000000
#  Ncrit =  10.0000
#
#    x           cf
   0.373660E-03  0.182833E-03
   0.731002E-03  0.849593E-03
   0.121802E-02  0.192095E-02
   0.184337E-02  0.160553E-02
   0.260614E-02  0.254872E-02
   0.349886E-02  0.176968E-02
   0.450349E-02  0.227406E-02
   0.560215E-02  0.232308E-02
   0.680345E-02  0.232811E-02
   0.812311E-02  0.286846E-02
   0.958315E-02  0.254477E-02
   0.112141E-01  0.242606E-02
   0.130431E-01  0.239780E-02
   0.150929E-01  0.221294E-02
   0.173740E-01  0.229361E-02
   0.198747E-01  0.239478E-02
   0.225833E-01  0.267601E-02
   0.254950E-01  0.248894E-02
   0.286323E-01  0.244068E-02
   0.320377E-01  0.203325E-02
   0.357389E-01  0.204262E-02
   0.397242E-01  0.189176E-02
   0.439327E-01  0.205604E-02
   0.483036E-01  0.208156E-02
   0.528078E-01  0.193167E-02
   0.574579E-01  0.185696E-02
   0.622680E-01  0.171981E-02
   0.672283E-01  0.173192E-02
   0.723005E-01  0.167616E-02
   0.774449E-01  0.168726E-02
   0.826450E-01  0.168108E-02
   0.879114E-01  0.157281E-02
   0.932669E-01  0.149445E-02
   0.987192E-01  0.136101E-02
   0.104252      0.143164E-02
   0.109827      0.139417E-02
   0.115414      0.144541E-02
   0.121005      0.140786E-02
   0.126615      0.140648E-02
   0.132275      0.126080E-02
   0.138006      0.115703E-02
   0.143811      0.112861E-02
   0.149674      0.112705E-02
   0.155566      0.111691E-02
   0.161466      0.112315E-02
   0.167368      0.115294E-02
   0.173277      0.107940E-02
   0.179209      0.110875E-02
   0.185175      0.995353E-03
   0.191177      0.100093E-02
   0.197209      0.984147E-03
   0.203259      0.959495E-03
   0.209314      0.968263E-03
   0.215372      0.970130E-03
   0.221435      0.945432E-03
   0.227512      0.907332E-03
   0.233613      0.889702E-03
   0.239744      0.845792E-03
   0.245903      0.836733E-03
   0.252081      0.811170E-03
   0.258265      0.835471E-03
   0.264444      0.815237E-03
   0.270615      0.842443E-03
   0.276780      0.830850E-03
   0.282948      0.794326E-03
   0.289131      0.778763E-03
   0.295335      0.754940E-03
   0.301564      0.722069E-03
   0.307813      0.712588E-03
   0.314073      0.702558E-03
   0.320335      0.701935E-03
   0.326592      0.701810E-03
   0.332841      0.710226E-03
   0.339084      0.703702E-03
   0.345328      0.685044E-03
   0.351579      0.668000E-03
   0.357842      0.657570E-03
   0.364118      0.630124E-03
   0.370406      0.635277E-03
   0.376701      0.616848E-03
   0.382999      0.617310E-03
   0.389297      0.604219E-03
   0.395592      0.607707E-03
   0.401885      0.597960E-03
   0.408176      0.597166E-03
   0.414468      0.579393E-03
   0.420762      0.577639E-03
   0.427059      0.575440E-03
   0.433358      0.555093E-03
   0.439659      0.552125E-03
   0.445960      0.558167E-03
   0.452262      0.537030E-03
   0.458562      0.536598E-03
   0.464860      0.528130E-03
   0.471156      0.525432E-03
   0.477449      0.513656E-03
   0.483738      0.520779E-03
   0.490024      0.502977E-03
   0.496305      0.497274E-03
   0.502584      0.493832E-03
   0.508859      0.482359E-03
   0.515132      0.467421E-03
   0.521401      0.463924E-03
   0.527668      0.451032E-03
   0.533931      0.439947E-03
   0.540189      0.425833E-03
   0.546442      0.410453E-03
   0.552692      0.398095E-03
   0.558938      0.382524E-03
   0.565183      0.366776E-03
   0.571429      0.343482E-03
   0.577679      0.325488E-03
   0.583933      0.305839E-03
   0.590192      0.286442E-03
   0.596454      0.266496E-03
   0.602714      0.255142E-03
   0.608970      0.244568E-03
   0.615219      0.232030E-03
   0.621460      0.228443E-03
   0.627696      0.221938E-03
   0.633928      0.223501E-03
   0.640161      0.241166E-03
   0.646397      0.833621E-03
   0.652639      0.221559E-02
   0.658885      0.371303E-02
   0.665135      0.467317E-02
   0.671386      0.518453E-02
   0.677636      0.538362E-02
   0.683883      0.542922E-02
   0.690128      0.541271E-02
   0.696370      0.534039E-02
   0.702610      0.525237E-02
   0.708848      0.516170E-02
   0.715084      0.506568E-02
   0.721319      0.497238E-02
   0.727554      0.488382E-02
   0.733787      0.479219E-02
   0.740018      0.472564E-02
   0.746245      0.464742E-02
   0.752468      0.456994E-02
   0.758683      0.451577E-02
   0.764888      0.445637E-02
   0.771085      0.438316E-02
   0.777275      0.433820E-02
   0.783460      0.426974E-02
   0.789643      0.421747E-02
   0.795826      0.415936E-02
   0.802007      0.409792E-02
   0.808181      0.405593E-02
   0.814343      0.400701E-02
   0.820489      0.396788E-02
   0.826619      0.392019E-02
   0.832734      0.388014E-02
   0.838839      0.381914E-02
   0.844937      0.377800E-02
   0.851025      0.372100E-02
   0.857100      0.367287E-02
   0.863157      0.362660E-02
   0.869192      0.358069E-02
   0.875205      0.352727E-02
   0.881201      0.347406E-02
   0.887183      0.341771E-02
   0.893144      0.335723E-02
   0.899070      0.332116E-02
   0.904939      0.327348E-02
   0.910737      0.323183E-02
   0.916463      0.316622E-02
   0.922126      0.309366E-02
   0.927732      0.299087E-02
   0.933273      0.288458E-02
   0.938727      0.275269E-02
   0.944083      0.260311E-02
   0.949351      0.239775E-02
   0.954563      0.215797E-02
   0.959741      0.188313E-02
   0.964867      0.161316E-02
   0.969889      0.134061E-02
   0.974757      0.106137E-02
   0.979450      0.804659E-03
   0.984006      0.617546E-03
   0.988454      0.486789E-03
   0.992727      0.374443E-03
   0.996702      0.252941E-03
    1.00000      0.173630E-03
    1.00010       0.00000    
    1.00349       0.00000    
    1.00719       0.00000    
    1.01123       0.00000    
    1.01562       0.00000    
    1.02040       0.00000    
    1.02561       0.00000    
    1.03128       0.00000    
    1.03745       0.00000    
    1.04417       0.00000    
    1.05147       0.00000    
    1.05942       0.00000    
    1.06807       0.00000    
    1.07748       0.00000    
    1.08772       0.00000    
    1.09885       0.00000    
    1.11096       0.00000    
    1.12413       0.00000    
    1.13844       0.00000    
    1.15402       0.00000    
    1.17095       0.00000    
    1.18936       0.00000    
    1.20938       0.00000    
    1.23114       0.00000    
    1.25480       0.00000    
    1.28053       0.00000    
    1.30849       0.00000    
    1.33890       0.00000    
    1.37194       0.00000    
    1.40786       0.00000    
    1.44691       0.00000    
    1.48935       0.00000    
    1.53548       0.00000    
    1.58561       0.00000    
    1.64010       0.00000    
    1.69932       0.00000    
    1.76368       0.00000    
    1.83363       0.00000    
    1.90964       0.00000    
    1.99224       0.00000    

   0.134781E-03  0.979298E-03
   0.658553E-05  0.189214E-02
  -0.146601E-04  0.398237E-02
   0.725706E-04  0.445057E-02
   0.280294E-03  0.724668E-02
   0.629761E-03  0.874995E-02
   0.114995E-02  0.982059E-02
   0.186333E-02  0.696049E-02
   0.275478E-02  0.561385E-02
   0.379466E-02  0.438447E-02
   0.493931E-02  0.482066E-02
   0.616582E-02  0.553721E-02
   0.748107E-02  0.592078E-02
   0.889719E-02  0.503103E-02
   0.104348E-01  0.396040E-02
   0.121186E-01  0.246527E-02
   0.139715E-01  0.954983E-03
   0.160155E-01  0.205112E-03
   0.182614E-01  0.151741E-03
   0.207095E-01  0.528853E-03
   0.233628E-01  0.132934E-02
   0.262286E-01  0.120090E-02
   0.293363E-01  0.920022E-03
   0.327394E-01  0.537568E-03
   0.364997E-01  0.194296E-03
   0.406484E-01  0.194650E-02
   0.451591E-01  0.446212E-02
   0.499797E-01  0.517951E-02
   0.550714E-01  0.499002E-02
   0.604272E-01  0.465571E-02
   0.660255E-01  0.436121E-02
   0.718113E-01  0.415353E-02
   0.777129E-01  0.402267E-02
   0.836839E-01  0.386208E-02
   0.897210E-01  0.371163E-02
   0.958393E-01  0.355579E-02
   0.102033      0.339943E-02
   0.108263      0.338507E-02
   0.114482      0.338804E-02
   0.120672      0.337755E-02
   0.126849      0.329838E-02
   0.133057      0.318596E-02
   0.139331      0.306017E-02
   0.145682      0.296667E-02
   0.152097      0.288397E-02
   0.158545      0.284595E-02
   0.165001      0.279723E-02
   0.171453      0.275220E-02
   0.177900      0.270649E-02
   0.184342      0.266165E-02
   0.190783      0.261775E-02
   0.197227      0.260950E-02
   0.203675      0.256534E-02
   0.210129      0.255648E-02
   0.216587      0.252024E-02
   0.223046      0.250506E-02
   0.229503      0.247162E-02
   0.235952      0.242532E-02
   0.242395      0.241308E-02
   0.248834      0.236756E-02
   0.255277      0.235021E-02
   0.261729      0.232748E-02
   0.268193      0.230327E-02
   0.274669      0.229433E-02
   0.281150      0.227361E-02
   0.287629      0.225055E-02
   0.294099      0.222017E-02
   0.300557      0.220234E-02
   0.307004      0.218736E-02
   0.313445      0.215630E-02
   0.319887      0.214982E-02
   0.326333      0.213478E-02
   0.332785      0.212156E-02
   0.339242      0.210380E-02
   0.345701      0.208770E-02
   0.352159      0.207958E-02
   0.358612      0.205492E-02
   0.365060      0.204242E-02
   0.371502      0.202921E-02
   0.377939      0.201670E-02
   0.384373      0.200215E-02
   0.390804      0.199224E-02
   0.397234      0.197814E-02
   0.403666      0.196758E-02
   0.410100      0.195886E-02
   0.416538      0.195474E-02
   0.422980      0.194107E-02
   0.429425      0.193765E-02
   0.435871      0.192530E-02
   0.442316      0.192028E-02
   0.448757      0.190918E-02
