#  NACA 0012                                       
#  alpha =   3.5000
#  Mach  =   0.0000
#  Reyn  =  1000000
#  Ncrit =   8.0000
#
#    x           cf
   0.229983E-02  0.132476E-02
   0.163298E-02  0.371104E-02
   0.108109E-02  0.561223E-02
   0.644729E-03  0.930882E-02
   0.323213E-03  0.107041E-01
   0.113934E-03  0.142874E-01
   0.124062E-04  0.160912E-01
   0.123967E-04  0.182507E-01
   0.113905E-03  0.200377E-01
   0.323165E-03  0.209622E-01
   0.644695E-03  0.225980E-01
   0.108101E-02  0.212820E-01
   0.163287E-02  0.218911E-01
   0.229971E-02  0.210232E-01
   0.308015E-02  0.194247E-01
   0.397266E-02  0.186467E-01
   0.497580E-02  0.169283E-01
   0.608915E-02  0.159906E-01
   0.731263E-02  0.144377E-01
   0.864732E-02  0.132834E-01
   0.100955E-01  0.120524E-01
   0.116601E-01  0.109703E-01
   0.133454E-01  0.101477E-01
   0.151565E-01  0.932192E-02
   0.170995E-01  0.826295E-02
   0.191813E-01  0.773614E-02
   0.214096E-01  0.703933E-02
   0.237929E-01  0.642779E-02
   0.263398E-01  0.595173E-02
   0.290593E-01  0.546439E-02
   0.319603E-01  0.502305E-02
   0.350509E-01  0.467077E-02
   0.383384E-01  0.430510E-02
   0.418287E-01  0.398043E-02
   0.455256E-01  0.373020E-02
   0.494303E-01  0.341561E-02
   0.535415E-01  0.323627E-02
   0.578549E-01  0.301959E-02
   0.623632E-01  0.279907E-02
   0.670568E-01  0.262209E-02
   0.719239E-01  0.248544E-02
   0.769510E-01  0.232999E-02
   0.821241E-01  0.219984E-02
   0.874289E-01  0.207792E-02
   0.928512E-01  0.195698E-02
   0.983778E-01  0.185440E-02
   0.103996      0.176392E-02
   0.109696      0.166981E-02
   0.115466      0.159957E-02
   0.121298      0.151136E-02
   0.127185      0.145219E-02
   0.133120      0.137170E-02
   0.139098      0.130877E-02
   0.145113      0.125149E-02
   0.151161      0.118729E-02
   0.157239      0.114055E-02
   0.163343      0.108509E-02
   0.169472      0.103831E-02
   0.175623      0.995782E-03
   0.181793      0.946093E-03
   0.187982      0.901121E-03
   0.194187      0.868607E-03
   0.200407      0.828846E-03
   0.206641      0.791673E-03
   0.212889      0.758412E-03
   0.219148      0.731477E-03
   0.225419      0.707382E-03
   0.231700      0.677283E-03
   0.237992      0.661426E-03
   0.244292      0.645422E-03
   0.250601      0.638927E-03
   0.256919      0.631257E-03
   0.263244      0.638432E-03
   0.269576      0.653621E-03
   0.275915      0.693621E-03
   0.282261      0.771739E-03
   0.288613      0.103089E-02
   0.294971      0.151163E-02
   0.301334      0.213688E-02
   0.307703      0.304698E-02
   0.314076      0.395161E-02
