#  NACA 0012                                       
#  alpha =  -2.0000
#  Mach  =   0.0000
#  Reyn  = 10000000
#  Ncrit =   8.0000
#
#    x           cf
   0.108101E-02  0.157673E-03
   0.163287E-02  0.780487E-03
   0.229971E-02  0.132398E-02
   0.308015E-02  0.174616E-02
   0.397266E-02  0.204004E-02
   0.497580E-02  0.227526E-02
   0.608915E-02  0.251097E-02
   0.731263E-02  0.250267E-02
   0.864732E-02  0.254973E-02
   0.100955E-01  0.263500E-02
   0.116601E-01  0.251027E-02
   0.133454E-01  0.254939E-02
   0.151565E-01  0.251917E-02
   0.170995E-01  0.233039E-02
   0.191813E-01  0.236536E-02
   0.214096E-01  0.226447E-02
   0.237929E-01  0.214237E-02
   0.263398E-01  0.211620E-02
   0.290593E-01  0.198308E-02
   0.319603E-01  0.196618E-02
   0.350509E-01  0.182558E-02
   0.383384E-01  0.180245E-02
   0.418287E-01  0.170513E-02
   0.455256E-01  0.162818E-02
   0.494303E-01  0.156239E-02
   0.535415E-01  0.151017E-02
   0.578549E-01  0.146029E-02
   0.623632E-01  0.138119E-02
   0.670568E-01  0.132134E-02
   0.719239E-01  0.128474E-02
   0.769510E-01  0.123327E-02
   0.821241E-01  0.118140E-02
   0.874289E-01  0.113262E-02
   0.928512E-01  0.110829E-02
   0.983778E-01  0.105265E-02
   0.103996      0.102978E-02
   0.109696      0.979570E-03
   0.115466      0.956614E-03
   0.121298      0.938082E-03
   0.127185      0.889326E-03
   0.133120      0.874119E-03
   0.139098      0.835590E-03
   0.145113      0.823115E-03
   0.151161      0.796449E-03
   0.157239      0.769995E-03
   0.163343      0.754815E-03
   0.169472      0.730163E-03
   0.175623      0.716676E-03
   0.181793      0.688099E-03
   0.187982      0.678374E-03
   0.194187      0.656127E-03
   0.200407      0.640899E-03
   0.206641      0.628737E-03
   0.212889      0.604929E-03
   0.219148      0.600344E-03
   0.225419      0.580382E-03
   0.231700      0.566666E-03
   0.237992      0.553138E-03
   0.244292      0.545360E-03
   0.250601      0.523231E-03
   0.256919      0.517359E-03
   0.263244      0.506310E-03
   0.269576      0.493367E-03
   0.275915      0.480125E-03
   0.282261      0.476806E-03
   0.288613      0.461839E-03
   0.294971      0.447873E-03
   0.301334      0.443787E-03
   0.307703      0.427458E-03
   0.314076      0.425455E-03
   0.320455      0.413932E-03
   0.326838      0.399485E-03
   0.333225      0.402186E-03
   0.339617      0.383118E-03
   0.346012      0.383385E-03
   0.352411      0.370213E-03
   0.358814      0.362529E-03
   0.365220      0.357759E-03
   0.371630      0.347611E-03
   0.378043      0.343352E-03
   0.384458      0.333741E-03
   0.390877      0.327949E-03
   0.397299      0.320922E-03
   0.403723      0.316506E-03
   0.410149      0.308465E-03
   0.416578      0.304923E-03
   0.423010      0.295984E-03
   0.429443      0.292268E-03
   0.435879      0.289846E-03
   0.442317      0.283988E-03
   0.448756      0.279508E-03
   0.455198      0.281889E-03
   0.461641      0.286518E-03
   0.468087      0.297501E-03
   0.474533      0.711082E-03
   0.480982      0.160008E-02
   0.487432      0.268125E-02
   0.493883      0.340594E-02
   0.500336      0.375831E-02
   0.506790      0.391189E-02
   0.513245      0.393471E-02
   0.519702      0.391160E-02
   0.526159      0.386153E-02
   0.532618      0.380558E-02
   0.539078      0.374692E-02
   0.545539      0.368644E-02
   0.552000      0.362958E-02
   0.558463      0.358314E-02
   0.564926      0.352832E-02
   0.571390      0.349257E-02
   0.577855      0.344511E-02
   0.584321      0.340682E-02
   0.590787      0.337719E-02
   0.597254      0.333635E-02
   0.603721      0.330856E-02
   0.610189      0.327736E-02
   0.616657      0.324937E-02
   0.623126      0.322347E-02
   0.629595      0.319374E-02
   0.636064      0.317239E-02
   0.642534      0.314196E-02
   0.649004      0.312494E-02
   0.655474      0.309729E-02
   0.661944      0.308048E-02
   0.668415      0.305253E-02
   0.674885      0.303543E-02
   0.681356      0.300974E-02
   0.687826      0.299260E-02
   0.694297      0.297271E-02
   0.700767      0.294889E-02
   0.707238      0.293157E-02
   0.713708      0.291257E-02
   0.720178      0.289086E-02
   0.726648      0.287310E-02
   0.733118      0.285518E-02
   0.739587      0.283383E-02
   0.746056      0.281780E-02
   0.752525      0.279438E-02
   0.758993      0.278110E-02
   0.765461      0.275907E-02
   0.771928      0.274297E-02
   0.778395      0.272103E-02
   0.784861      0.270369E-02
   0.791327      0.268436E-02
   0.797792      0.266552E-02
   0.804256      0.264743E-02
   0.810720      0.262614E-02
   0.817182      0.260787E-02
   0.823644      0.258841E-02
   0.830104      0.256761E-02
   0.836563      0.254272E-02
   0.843021      0.252949E-02
   0.849478      0.250503E-02
   0.855932      0.248420E-02
   0.862385      0.246181E-02
   0.868835      0.243881E-02
   0.875282      0.241686E-02
   0.881724      0.239233E-02
   0.888162      0.236517E-02
   0.894594      0.234062E-02
   0.901018      0.231485E-02
   0.907432      0.228654E-02
   0.913833      0.225670E-02
   0.920216      0.222443E-02
   0.926578      0.219200E-02
   0.932909      0.215775E-02
   0.939203      0.212090E-02
   0.945448      0.207989E-02
   0.951628      0.203878E-02
   0.957727      0.199129E-02
   0.963724      0.194200E-02
   0.969593      0.188879E-02
   0.975307      0.182549E-02
   0.980837      0.175843E-02
   0.986153      0.168658E-02
   0.991230      0.160494E-02
   0.996046      0.150721E-02
    1.00000      0.147484E-02
    1.00010       0.00000    
    1.00409       0.00000    
    1.00841       0.00000    
    1.01308       0.00000    
    1.01814       0.00000    
    1.02361       0.00000    
    1.02953       0.00000    
    1.03593       0.00000    
    1.04285       0.00000    
    1.05034       0.00000    
    1.05845       0.00000    
    1.06721       0.00000    
    1.07670       0.00000    
    1.08696       0.00000    
    1.09806       0.00000    
    1.11007       0.00000    
    1.12307       0.00000    
    1.13712       0.00000    
    1.15233       0.00000    
    1.16878       0.00000    
    1.18658       0.00000    
    1.20583       0.00000    
    1.22666       0.00000    
    1.24919       0.00000    
    1.27357       0.00000    
    1.29994       0.00000    
    1.32847       0.00000    
    1.35934       0.00000    
    1.39273       0.00000    
    1.42885       0.00000    
    1.46793       0.00000    
    1.51021       0.00000    
    1.55595       0.00000    
    1.60543       0.00000    
    1.65896       0.00000    
    1.71687       0.00000    
    1.77952       0.00000    
    1.84729       0.00000    
    1.92062       0.00000    
    1.99994       0.00000    

   0.644695E-03  0.542027E-03
   0.323165E-03  0.137922E-02
   0.113905E-03  0.205659E-02
   0.123967E-04  0.288604E-02
   0.124062E-04  0.350078E-02
   0.113934E-03  0.445495E-02
   0.323213E-03  0.436259E-02
   0.644729E-03  0.542477E-02
   0.108109E-02  0.537948E-02
   0.163298E-02  0.536892E-02
   0.229983E-02  0.537282E-02
   0.308028E-02  0.562054E-02
   0.397273E-02  0.488430E-02
   0.497595E-02  0.489317E-02
   0.608931E-02  0.462265E-02
   0.731280E-02  0.433831E-02
   0.864750E-02  0.396027E-02
   0.100957E-01  0.383948E-02
   0.116603E-01  0.336293E-02
   0.133456E-01  0.328903E-02
   0.151567E-01  0.303222E-02
   0.170996E-01  0.280404E-02
   0.191814E-01  0.258972E-02
   0.214098E-01  0.241144E-02
   0.237930E-01  0.226030E-02
   0.263399E-01  0.209127E-02
   0.290593E-01  0.198444E-02
   0.319602E-01  0.183947E-02
   0.350508E-01  0.172909E-02
   0.383384E-01  0.159833E-02
   0.418288E-01  0.151192E-02
   0.455256E-01  0.139904E-02
   0.494304E-01  0.138282E-02
   0.535416E-01  0.124087E-02
   0.578549E-01  0.119720E-02
   0.623633E-01  0.111131E-02
   0.670568E-01  0.106984E-02
   0.719239E-01  0.101010E-02
   0.769511E-01  0.957600E-03
   0.821242E-01  0.919039E-03
   0.874290E-01  0.864674E-03
   0.928512E-01  0.823945E-03
   0.983778E-01  0.793708E-03
   0.103996      0.756668E-03
   0.109696      0.727601E-03
   0.115466      0.683264E-03
   0.121299      0.669329E-03
   0.127186      0.635280E-03
   0.133121      0.623617E-03
   0.139098      0.588146E-03
   0.145113      0.572625E-03
   0.151161      0.554353E-03
   0.157239      0.540939E-03
   0.163344      0.528902E-03
   0.169472      0.540280E-03
   0.175623      0.104216E-02
   0.181793      0.313920E-02
   0.187982      0.490019E-02
   0.194186      0.561130E-02
   0.200407      0.572156E-02
   0.206641      0.564232E-02
   0.212889      0.548926E-02
   0.219148      0.534540E-02
   0.225419      0.521603E-02
   0.231700      0.509717E-02
   0.237991      0.500040E-02
   0.244292      0.489379E-02
   0.250601      0.481892E-02
   0.256918      0.474348E-02
   0.263244      0.466926E-02
   0.269576      0.460781E-02
   0.275915      0.454394E-02
   0.282261      0.448895E-02
   0.288613      0.442769E-02
   0.294971      0.438934E-02
   0.301334      0.432710E-02
   0.307702      0.428446E-02
   0.314076      0.424065E-02
   0.320455      0.419307E-02
   0.326838      0.415042E-02
   0.333225      0.410764E-02
   0.339616      0.406889E-02
   0.346012      0.402837E-02
   0.352411      0.398964E-02
   0.358814      0.395239E-02
   0.365220      0.391658E-02
   0.371630      0.388205E-02
   0.378043      0.384538E-02
   0.384458      0.381364E-02
   0.390877      0.377984E-02
   0.397298      0.374738E-02
   0.403722      0.371373E-02
   0.410149      0.368798E-02
   0.416578      0.365174E-02
   0.423009      0.362726E-02
   0.429443      0.359283E-02
   0.435879      0.356761E-02
   0.442317      0.353708E-02
